INSEE_C,nom_commune,DEP,REG,loyer_predit_par_m2,borne_inferieure_intervalle,borne_superieure_intervalle,type_prediction,nombre_observations_commune,nombre_observations_zone,coefficient_determination_ajuste,type_bien,nom_departement
92075,Vanves,92,11,25.9190873808492,21.2500926183003,31.613937064799,commune,3177,3177,0.919144219986879,Appartement,Hauts-de-Seine
77455,Soignolles-en-Brie,77,11,14.7742769686002,12.5420839684476,17.4037472954288,commune,204,652,0.846292430632781,Appartement,Seine-et-Marne
77410,Saint-Germain-Laxis,77,11,15.8418129723928,13.4433456421739,18.6681980016167,maille,15,652,0.846292430632781,Appartement,Seine-et-Marne
77127,Coubert,77,11,15.7834622861086,13.3835890822089,18.6136678440143,commune,354,652,0.846292430632781,Appartement,Seine-et-Marne
77004,Andrezel,77,11,15.8418129723928,13.4433456421739,18.6681980016167,maille,24,652,0.846292430632781,Appartement,Seine-et-Marne
77195,Fouju,77,11,15.8418129723928,13.4433456421739,18.6681980016167,maille,20,652,0.846292430632781,Appartement,Seine-et-Marne
77145,Crisenoy,77,11,15.8418129723928,13.4433456421739,18.6681980016167,maille,33,652,0.846292430632781,Appartement,Seine-et-Marne
94019,Chennevières-sur-Marne,94,11,18.4395580207075,15.4730206376162,21.9748495114412,commune,1730,1730,0.879042053966893,Appartement,Val-de-Marne
77181,Ferrières-en-Brie,77,11,17.9074569402119,14.3677637629099,22.3192014677582,commune,873,873,0.877934052542512,Appartement,Seine-et-Marne
91635,Vauhallan,91,11,19.4334931971814,16.3321782291571,23.1237164171205,maille,84,1583,0.929812590637746,Appartement,Essonne
91645,Verrières-le-Buisson,91,11,19.3946350910732,16.3068907944069,23.067050307647,commune,1143,1583,0.929812590637746,Appartement,Essonne
91064,Bièvres,91,11,20.0732611903426,16.8787281451312,23.872403853601,commune,356,1583,0.929812590637746,Appartement,Essonne
78423,Montigny-le-Bretonneux,78,11,19.1297752487955,16.3022691464561,22.4476910411567,commune,4717,4717,0.870524363832888,Appartement,Yvelines
75119,Paris 19e Arrondissement,75,11,26.9615567330229,21.4104040234243,33.9519768367149,commune,13965,13965,0.889084884271346,Appartement,Paris
91191,Crosne,91,11,18.0341115453364,15.5422357525331,20.9255080419577,commune,953,953,0.893496720689458,Appartement,Essonne
93057,Les Pavillons-sous-Bois,93,11,18.0754815253321,15.0719815585563,21.677510094029,commune,2346,2346,0.84026705751601,Appartement,Seine-Saint-Denis
92026,Courbevoie,92,11,26.5405742417407,21.0464616611688,33.4689076207515,commune,12413,12413,0.895337263636394,Appartement,Hauts-de-Seine
95241,Fontenay-en-Parisis,95,11,16.6332360594221,13.8742421231819,19.9408760026028,commune,141,1411,0.84015560041131,Appartement,Val-d'Oise
95351,Louvres,95,11,16.8080299026866,14.053815969455,20.1020043114,commune,1268,1411,0.84015560041131,Appartement,Val-d'Oise
78172,Conflans-Sainte-Honorine,78,11,17.8381266054334,15.2364576277,20.8840380465457,commune,4767,4767,0.87236470134034,Appartement,Yvelines
91687,Viry-Châtillon,91,11,16.722521923342,14.1033714559256,19.8280773041087,commune,3800,3800,0.851450064064046,Appartement,Essonne
94052,Nogent-sur-Marne,94,11,23.9443389521729,19.5154204898744,29.3783763539206,commune,6641,6641,0.903499841315694,Appartement,Val-de-Marne
94079,Villiers-sur-Marne,94,11,18.6832622209864,15.7435183453437,22.1719363843075,commune,5618,5618,0.855150998582881,Appartement,Val-de-Marne
92004,Asnières-sur-Seine,92,11,24.0728891007224,19.4058332110123,29.8623606291136,commune,14163,14163,0.888025491102587,Appartement,Hauts-de-Seine
95199,Domont,95,11,18.1708022343175,15.70287688636,21.0265963509834,commune,1865,1902,0.895805236381161,Appartement,Val-d'Oise
95489,Piscop,95,11,17.6049073705944,15.1710832722156,20.4291781915681,maille,37,1902,0.895805236381161,Appartement,Val-d'Oise
77083,Champs-sur-Marne,77,11,18.7951325032814,15.6419486946523,22.5839511886827,commune,2042,2042,0.863999416699471,Appartement,Seine-et-Marne
75111,Paris 11e Arrondissement,75,11,30.7577357448321,24.5471948343129,38.5395689623368,commune,18826,18826,0.917145383832029,Appartement,Paris
92012,Boulogne-Billancourt,92,11,28.8958976593825,23.3380802599795,35.7772744047562,commune,21409,21409,0.92771779076926,Appartement,Hauts-de-Seine
77373,Pontault-Combault,77,11,17.8776082815394,15.466293934024,20.664865108057,commune,5615,6041,0.876881242786199,Appartement,Seine-et-Marne
94060,La Queue-en-Brie,94,11,18.5282673949441,16.0218784661036,21.4267442725171,commune,426,6041,0.876881242786199,Appartement,Val-de-Marne
94003,Arcueil,94,11,22.32138708946,18.4745744879824,26.9691906528952,commune,2642,2642,0.872640084694032,Appartement,Val-de-Marne
93046,Livry-Gargan,93,11,18.2000491571912,15.1284794569817,21.8952466615084,commune,5830,5830,0.839765248830812,Appartement,Seine-Saint-Denis
78124,Carrières-sur-Seine,78,11,20.7672592223335,17.4844510546164,24.6664338651756,commune,1407,1407,0.901283132430139,Appartement,Yvelines
95572,Saint-Ouen-l'Aumône,95,11,17.0858412394153,14.6292934287698,19.9548920308349,commune,3122,3122,0.856858276833905,Appartement,Val-d'Oise
92022,Chaville,92,11,22.4083835509483,18.8201392741172,26.680761818643,commune,3634,3634,0.924807204789663,Appartement,Hauts-de-Seine
93001,Aubervilliers,93,11,19.5051127278721,15.5682722079244,24.4374852550013,commune,5663,5663,0.829656183753209,Appartement,Seine-Saint-Denis
95427,Montmagny,95,11,18.6873063043175,15.3542005395589,22.7439661226032,commune,978,978,0.817256731314454,Appartement,Val-d'Oise
77390,Roissy-en-Brie,77,11,17.6761375936924,14.8167651579874,21.0873181088864,commune,1320,1320,0.835680083790149,Appartement,Seine-et-Marne
77392,Rouvres,77,11,15.5750389444351,13.5508561273067,17.9015876075783,maille,15,618,0.855887129607758,Appartement,Seine-et-Marne
77273,Marchémoret,77,11,15.5750389444351,13.5508561273067,17.9015876075783,maille,52,618,0.855887129607758,Appartement,Seine-et-Marne
77349,Othis,77,11,16.5983650240885,14.4565095475891,19.0575546999054,commune,421,618,0.855887129607758,Appartement,Seine-et-Marne
92036,Gennevilliers,92,11,20.2025676544592,15.0341471419585,27.1477813792259,commune,1501,1501,0.775144755499232,Appartement,Hauts-de-Seine
95063,Bezons,95,11,19.208459630121,15.6877735817415,23.5192660984996,commune,3634,3634,0.831526592378016,Appartement,Val-d'Oise
78674,Villepreux,78,11,18.5836482709229,15.8185556013557,21.8320807386345,commune,713,713,0.83056818706609,Appartement,Yvelines
91479,Paray-Vieille-Poste,91,11,17.2442031957412,14.4449189623038,20.5859613772859,commune,695,695,0.845439205044069,Appartement,Essonne
75105,Paris 5e Arrondissement,75,11,34.3239144351035,27.2092893355327,43.2988560494957,commune,8773,8773,0.942944932316387,Appartement,Paris
95637,Vauréal,95,11,17.233786271207,15.3046803647723,19.4060497941057,commune,1139,1139,0.887808813969309,Appartement,Val-d'Oise
94069,Saint-Maurice,94,11,25.7616459445158,21.0146846582,31.5808879631044,commune,2876,2876,0.913295378862572,Appartement,Val-de-Marne
91589,Savigny-sur-Orge,91,11,17.3311385647484,14.6083140325345,20.5614667977119,commune,5185,5185,0.855413869978548,Appartement,Essonne
91521,Ris-Orangis,91,11,16.7688382702721,14.4374842980449,19.4766575069191,commune,2245,2245,0.861287027778767,Appartement,Essonne
94033,Fontenay-sous-Bois,94,11,22.4853634201773,18.0861712409552,27.9545936727926,commune,5014,5014,0.876295608762096,Appartement,Val-de-Marne
94041,Ivry-sur-Seine,94,11,22.8332754677678,18.402221882524,28.3312782508119,commune,6011,6011,0.858866944776604,Appartement,Val-de-Marne
78350,Louveciennes,78,11,20.4153238208221,16.8810957173187,24.6894783187229,commune,702,1057,0.956470159632219,Appartement,Yvelines
78043,Bailly,78,11,20.4266944532952,16.8832650784108,24.7138124261184,commune,355,1057,0.956470159632219,Appartement,Yvelines
93008,Bobigny,93,11,18.5856135597295,13.4650993965175,25.6533591932443,commune,1916,1916,0.687409397300031,Appartement,Seine-Saint-Denis
91689,Wissous,91,11,18.5690802766696,15.7686524644844,21.8668489966416,commune,1055,1055,0.857866065341526,Appartement,Essonne
92023,Clamart,92,11,23.3998704056389,19.5110891505702,28.063729849991,commune,7733,7733,0.910874609371817,Appartement,Hauts-de-Seine
95500,Pontoise,95,11,17.4293995962824,14.8160040247519,20.5037721223201,commune,6646,6789,0.88111133612887,Appartement,Val-d'Oise
95211,Ennery,95,11,16.2802590091547,13.7613550179066,19.260227867116,commune,143,6789,0.88111133612887,Appartement,Val-d'Oise
94037,Gentilly,94,11,23.924971373076,19.7564509762442,28.9730304238745,commune,2080,2080,0.884401194309809,Appartement,Val-de-Marne
95252,Franconville,95,11,17.9109664138789,15.4378575585434,20.7802615526508,commune,5006,5006,0.868771923501755,Appartement,Val-d'Oise
78642,Verneuil-sur-Seine,78,11,17.8551917540479,15.3168401219871,20.8142064573865,commune,2149,2149,0.883562835581548,Appartement,Yvelines
93078,Villepinte,93,11,17.7373811567388,14.9025416776364,21.1114786393493,commune,2648,2648,0.836508113914479,Appartement,Seine-Saint-Denis
93032,Gagny,93,11,18.1118132532476,14.8500128169329,22.0900670837446,commune,3212,3212,0.8403060769368,Appartement,Seine-Saint-Denis
91587,Saulx-les-Chartreux,91,11,16.4658634790549,14.026845719676,19.3289828325805,commune,599,599,0.87990371414038,Appartement,Essonne
92077,Ville-d'Avray,92,11,22.8624806357419,18.9865227752663,27.5296865574872,commune,1359,1359,0.963629104927993,Appartement,Hauts-de-Seine
92046,Malakoff,92,11,23.9485599520309,19.6094384960081,29.2478300127141,commune,2561,2561,0.88038923234172,Appartement,Hauts-de-Seine
93027,La Courneuve,93,11,18.3865423730391,14.4735919383422,23.3573629735954,commune,1349,1349,0.794865035671468,Appartement,Seine-Saint-Denis
75103,Paris 3e Arrondissement,75,11,34.8298118194406,26.8594537447802,45.1653188074758,commune,5659,5659,0.923275470712986,Appartement,Paris
75109,Paris 9e Arrondissement,75,11,32.3230730319417,25.3168361994316,41.2682312275534,commune,8517,8517,0.949821128236232,Appartement,Paris
92020,Châtillon,92,11,23.0336176480538,19.6519653028167,26.9971747752217,commune,5908,5908,0.918926292459169,Appartement,Hauts-de-Seine
95563,Saint-Leu-la-Forêt,95,11,18.1321441419668,15.3226944645511,21.4567125870504,commune,1600,1600,0.860876105908823,Appartement,Val-d'Oise
93033,Gournay-sur-Marne,93,11,18.2632039952536,15.6905236656914,21.2577111687847,commune,960,960,0.873076610698284,Appartement,Seine-Saint-Denis
94018,Charenton-le-Pont,94,11,26.1527715805294,21.3724250736417,32.0023328652055,commune,3744,3744,0.907478838079733,Appartement,Val-de-Marne
93050,Neuilly-sur-Marne,93,11,18.5618240781114,15.6121527506891,22.0687895262585,commune,2853,2853,0.860328937599538,Appartement,Seine-Saint-Denis
78190,Croissy-sur-Seine,78,11,22.5530962406727,18.790629739517,27.0689251553588,commune,1504,1504,0.916234752818335,Appartement,Yvelines
93055,Pantin,93,11,22.6852184235901,17.9235224333171,28.711941909889,commune,5396,5396,0.828835413804147,Appartement,Seine-Saint-Denis
75118,Paris 18e Arrondissement,75,11,29.0819297442779,22.6373651072659,37.3611784606353,commune,24574,24574,0.877987860868219,Appartement,Paris
78007,Aigremont,78,11,19.1423928247276,16.0162334417718,22.8787376500454,maille,22,880,0.946281549477067,Appartement,Yvelines
78152,Chavenay,78,11,19.1423928247276,16.0162334417718,22.8787376500454,maille,24,880,0.946281549477067,Appartement,Yvelines
78133,Chambourcy,78,11,20.1892246761585,16.8974025658917,24.1223342720839,commune,802,880,0.946281549477067,Appartement,Yvelines
78233,Feucherolles,78,11,19.1423928247276,16.0162334417718,22.8787376500454,maille,32,880,0.946281549477067,Appartement,Yvelines
91549,Sainte-Geneviève-des-Bois,91,11,16.9262108866535,14.3478752290761,19.9678775013933,commune,4145,4145,0.825191362931177,Appartement,Essonne
93047,Montfermeil,93,11,17.2441730508583,14.1250067961862,21.0521317616807,commune,1409,1409,0.765311945658165,Appartement,Seine-Saint-Denis
77082,Champeaux,77,11,13.566565758396,11.1508658649744,16.5055977451043,maille,56,631,0.816505465765966,Appartement,Seine-et-Marne
77317,Mormant,77,11,14.1126920071413,11.60445235467,17.1630741030428,commune,498,631,0.816505465765966,Appartement,Seine-et-Marne
77044,Bombon,77,11,13.566565758396,11.1508658649744,16.5055977451043,maille,14,631,0.816505465765966,Appartement,Seine-et-Marne
77381,Quiers,77,11,13.566565758396,11.1508658649744,16.5055977451043,maille,13,631,0.816505465765966,Appartement,Seine-et-Marne
77010,Aubepierre-Ozouer-le-Repos,77,11,13.566565758396,11.1508658649744,16.5055977451043,maille,10,631,0.816505465765966,Appartement,Seine-et-Marne
77135,Courpalay,77,11,13.566565758396,11.1508658649744,16.5055977451043,maille,39,631,0.816505465765966,Appartement,Seine-et-Marne
92007,Bagneux,92,11,22.2185647282399,18.2735185912898,27.015301739332,commune,3762,3762,0.880629064835165,Appartement,Hauts-de-Seine
77055,Brou-sur-Chantereine,77,11,17.3068746505711,15.0832028392931,19.8583757947142,commune,694,694,0.897866573024434,Appartement,Seine-et-Marne
77120,Cocherel,77,11,11.5047814382875,9.54278831467609,13.8701594940763,maille,12,947,0.81446837321689,Appartement,Seine-et-Marne
77257,Lizy-sur-Ourcq,77,11,13.1488536882792,10.8962376448832,15.8671606613647,commune,625,947,0.81446837321689,Appartement,Seine-et-Marne
77148,Crouy-sur-Ourcq,77,11,12.384474268334,10.2597429646964,14.9492246960562,commune,177,947,0.81446837321689,Appartement,Seine-et-Marne
77343,Ocquerre,77,11,11.5047814382875,9.54278831467609,13.8701594940763,maille,16,947,0.81446837321689,Appartement,Seine-et-Marne
78158,Le Chesnay-Rocquencourt,78,11,21.2919493508991,18.2956175901878,24.7789999395479,commune,5304,5304,0.959751150953641,Appartement,Yvelines
77458,Souppes-sur-Loing,77,11,12.8584070648909,10.2520538932801,16.127366668918,commune,412,623,0.773792284673625,Appartement,Seine-et-Marne
94002,Alfortville,94,11,21.0051533660388,17.0765848071832,25.8375121789701,commune,4614,4614,0.836203637320327,Appartement,Val-de-Marne
75116,Paris 16e Arrondissement,75,11,32.7375939400505,25.8130536241485,41.5196928108108,commune,26488,26488,0.961114941986382,Appartement,Paris
77519,Villiers-Saint-Georges,77,11,10.6898934510555,8.35088537693859,13.6840367023228,maille,26,1137,0.661945243907597,Appartement,Seine-et-Marne
77014,Avon,77,11,16.1790801894555,13.2515971061776,19.753289635919,commune,2773,2985,0.840910163786175,Appartement,Seine-et-Marne
77442,Samoreau,77,11,14.895337529901,12.1939162151019,18.1952275393606,maille,58,2985,0.840910163786175,Appartement,Seine-et-Marne
77226,Héricy,77,11,14.895337529901,12.1939162151019,18.1952275393606,maille,29,2985,0.840910163786175,Appartement,Seine-et-Marne
77463,Thomery,77,11,14.2633090310201,11.6822866858271,17.414568738601,commune,104,2985,0.840910163786175,Appartement,Seine-et-Marne
77533,Vulaines-sur-Seine,77,11,14.895337529901,12.1939162151019,18.1952275393606,maille,19,2985,0.840910163786175,Appartement,Seine-et-Marne
77311,Montigny-Lencoup,77,11,13.4148165925691,10.9960845192465,16.365580302451,maille,43,3029,0.807515532457075,Appartement,Seine-et-Marne
77293,Misy-sur-Yonne,77,11,13.4148165925691,10.9960845192465,16.365580302451,maille,28,3029,0.807515532457075,Appartement,Seine-et-Marne
77439,Salins,77,11,13.4148165925691,10.9960845192465,16.365580302451,maille,17,3029,0.807515532457075,Appartement,Seine-et-Marne
77305,Montereau-Fault-Yonne,77,11,14.4650693972553,11.8424831770873,17.668442465871,commune,2854,3029,0.807515532457075,Appartement,Seine-et-Marne
77164,Échouboulains,77,11,13.4148165925691,10.9960845192465,16.365580302451,maille,30,3029,0.807515532457075,Appartement,Seine-et-Marne
77194,Forges,77,11,13.4148165925691,10.9960845192465,16.365580302451,maille,33,3029,0.807515532457075,Appartement,Seine-et-Marne
77099,Château-Landon,77,11,10.2475663647194,8.38205004657881,12.528273610367,commune,198,655,0.797514117950084,Appartement,Seine-et-Marne
77002,Amillis,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,24,482,0.754433114498998,Appartement,Seine-et-Marne
77042,Boissy-le-Châtel,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,69,482,0.754433114498998,Appartement,Seine-et-Marne
77032,Beton-Bazoches,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,69,482,0.754433114498998,Appartement,Seine-et-Marne
77113,Chevru,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,26,482,0.754433114498998,Appartement,Seine-et-Marne
77162,Doue,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,28,482,0.754433114498998,Appartement,Seine-et-Marne
77239,Jouy-le-Châtel,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,77,482,0.754433114498998,Appartement,Seine-et-Marne
77106,Chauffry,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,23,482,0.754433114498998,Appartement,Seine-et-Marne
77405,Saint-Cyr-sur-Morin,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,43,482,0.754433114498998,Appartement,Seine-et-Marne
77250,Leudon-en-Brie,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,12,482,0.754433114498998,Appartement,Seine-et-Marne
77070,Chailly-en-Brie,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,80,482,0.754433114498998,Appartement,Seine-et-Marne
77486,Vaudoy-en-Brie,77,11,14.0336833815646,11.1854410832305,17.6071974085373,maille,22,482,0.754433114498998,Appartement,Seine-et-Marne
78562,Saint-Léger-en-Yvelines,78,11,14.6609828896834,12.2605271457606,17.5314174289733,maille,58,482,0.877664251629286,Appartement,Yvelines
78307,Hermeray,78,11,14.6609828896834,12.2605271457606,17.5314174289733,maille,20,482,0.877664251629286,Appartement,Yvelines
78077,La Boissière-École,78,11,14.6609828896834,12.2605271457606,17.5314174289733,maille,12,482,0.877664251629286,Appartement,Yvelines
78269,Gazeran,78,11,14.6609828896834,12.2605271457606,17.5314174289733,maille,13,482,0.877664251629286,Appartement,Yvelines
78407,Mittainville,78,11,14.6609828896834,12.2605271457606,17.5314174289733,maille,15,482,0.877664251629286,Appartement,Yvelines
78171,Condé-sur-Vesgre,78,11,14.6609828896834,12.2605271457606,17.5314174289733,maille,39,482,0.877664251629286,Appartement,Yvelines
77430,Saint-Pathus,77,11,15.6928723712567,13.7708200076009,17.8831938203115,commune,303,500,0.881408738124241,Appartement,Seine-et-Marne
77344,Oissery,77,11,14.3104720145025,12.5635656728617,16.3002776926792,maille,91,500,0.881408738124241,Appartement,Seine-et-Marne
95154,Chennevières-lès-Louvres,95,11,15.1489537874108,12.6115933593794,18.1968125924734,maille,10,480,0.884423202666883,Appartement,Val-d'Oise
95212,Épiais-lès-Louvres,95,11,15.1489537874108,12.6115933593794,18.1968125924734,maille,14,480,0.884423202666883,Appartement,Val-d'Oise
95675,Villeron,95,11,15.1306220999635,12.5458065726677,18.2479877882593,commune,130,480,0.884423202666883,Appartement,Val-d'Oise
95641,Vémars,95,11,16.4227528033668,13.6480913949042,19.761503776359,commune,326,480,0.884423202666883,Appartement,Val-d'Oise
77456,Soisy-Bouy,77,11,11.9094081259342,9.76810104180942,14.5201202672854,maille,12,892,0.80553643001125,Appartement,Seine-et-Marne
77073,Chalautre-la-Petite,77,11,11.9094081259342,9.76810104180942,14.5201202672854,maille,11,892,0.80553643001125,Appartement,Seine-et-Marne
77327,Nangis,77,11,12.9318943162042,10.5733290199636,15.8165787038047,commune,826,892,0.80553643001125,Appartement,Seine-et-Marne
77446,Savins,77,11,11.9094081259342,9.76810104180942,14.5201202672854,maille,12,892,0.80553643001125,Appartement,Seine-et-Marne
77272,Maison-Rouge,77,11,11.9094081259342,9.76810104180942,14.5201202672854,maille,12,892,0.80553643001125,Appartement,Seine-et-Marne
78147,Chaufour-lès-Bonnières,78,11,12.3802321990729,10.6904543877088,14.3371033395159,maille,18,738,0.847864407266536,Appartement,Yvelines
78089,Bonnières-sur-Seine,78,11,13.6365543076798,11.7679394481684,15.8018839411383,commune,642,738,0.847864407266536,Appartement,Yvelines
78668,La Villeneuve-en-Chevrie,78,11,12.3802321990729,10.6904543877088,14.3371033395159,maille,17,738,0.847864407266536,Appartement,Yvelines
78320,Notre-Dame-de-la-Mer,78,11,12.3802321990729,10.6904543877088,14.3371033395159,maille,26,738,0.847864407266536,Appartement,Yvelines
95142,Chars,95,11,14.9055306675792,12.5360749652544,17.7228394930579,commune,191,665,0.854392761026172,Appartement,Val-d'Oise
95370,Marines,95,11,15.7447972122294,13.1973090846954,18.7840292034767,commune,379,665,0.854392761026172,Appartement,Val-d'Oise
95447,Neuilly-en-Vexin,95,11,13.9481328490462,11.7179652000208,16.6027468637897,maille,37,665,0.854392761026172,Appartement,Val-d'Oise
78410,Moisson,78,11,14.3289497777311,12.1731130332481,16.866581388997,maille,26,1943,0.830188545905266,Appartement,Yvelines
78202,Drocourt,78,11,14.3289497777311,12.1731130332481,16.866581388997,maille,55,1943,0.830188545905266,Appartement,Yvelines
78567,Saint-Martin-la-Garenne,78,11,14.3289497777311,12.1731130332481,16.866581388997,maille,39,1943,0.830188545905266,Appartement,Yvelines
78239,Follainville-Dennemont,78,11,14.7655930842109,12.5541745042427,17.3665531775757,commune,169,1943,0.830188545905266,Appartement,Yvelines
78335,Limay,78,11,15.0942316894801,12.8303697488561,17.7575420471432,commune,1623,1943,0.830188545905266,Appartement,Yvelines
78437,Mousseaux-sur-Seine,78,11,14.3289497777311,12.1731130332481,16.866581388997,maille,24,1943,0.830188545905266,Appartement,Yvelines
77016,Bagneaux-sur-Loing,77,11,11.8789022688214,9.91491668063813,14.2319218262083,maille,17,578,0.846902139070837,Appartement,Seine-et-Marne
77244,Larchant,77,11,11.8789022688214,9.91491668063813,14.2319218262083,maille,10,578,0.846902139070837,Appartement,Seine-et-Marne
77011,Aufferville,77,11,11.8789022688214,9.91491668063813,14.2319218262083,maille,18,578,0.846902139070837,Appartement,Seine-et-Marne
77088,La Chapelle-la-Reine,77,11,13.7278774181384,11.4685833224402,16.4322491374059,commune,110,578,0.846902139070837,Appartement,Seine-et-Marne
77093,La Chapelle-Moutils,77,11,10.3611176274132,8.17351766996406,13.1342174598326,maille,18,536,0.766043198513448,Appartement,Seine-et-Marne
91286,Grigny,91,11,15.1950064964789,12.422387052759,18.5864618005729,commune,1210,1210,0.795769968862631,Appartement,Essonne
78048,Bazainville,78,11,14.8423025945218,12.3344280088611,17.8600861060674,maille,29,1655,0.851507449537315,Appartement,Yvelines
78310,Houdan,78,11,15.6576407941975,13.0164551520205,18.8347528091825,commune,1540,1655,0.851507449537315,Appartement,Yvelines
78381,Maulette,78,11,14.8423025945218,12.3344280088611,17.8600861060674,maille,15,1655,0.851507449537315,Appartement,Yvelines
77117,Citry,77,11,11.0934568813911,9.11024340410024,13.5083970998948,maille,18,974,0.849743254812435,Appartement,Seine-et-Marne
77057,Bussières,77,11,11.0934568813911,9.11024340410024,13.5083970998948,maille,45,974,0.849743254812435,Appartement,Seine-et-Marne
77397,Saâcy-sur-Marne,77,11,12.0055045348314,9.84900838924874,14.6341777201848,commune,159,974,0.849743254812435,Appartement,Seine-et-Marne
77345,Orly-sur-Morin,77,11,11.0934568813911,9.11024340410024,13.5083970998948,maille,44,974,0.849743254812435,Appartement,Seine-et-Marne
77331,Nanteuil-sur-Marne,77,11,11.0934568813911,9.11024340410024,13.5083970998948,maille,37,974,0.849743254812435,Appartement,Seine-et-Marne
78238,Flins-sur-Seine,78,11,15.7284922097844,13.3374785159847,18.5481436312539,commune,289,818,0.846113245306752,Appartement,Yvelines
78090,Bouafle,78,11,14.7883651114523,12.4794323681515,17.5244944015042,commune,194,818,0.846113245306752,Appartement,Yvelines
78206,Ecquevilly,78,11,15.5598065711512,13.1897168783353,18.3557829758509,commune,335,818,0.846113245306752,Appartement,Yvelines
78015,Andrésy,78,11,17.7774067392666,15.2958257214871,20.6615972310251,commune,1937,2288,0.908493736349621,Appartement,Yvelines
78382,Maurecourt,78,11,16.9985458984915,14.6257187386821,19.7563325143746,commune,267,2288,0.908493736349621,Appartement,Yvelines
95450,Neuville-sur-Oise,95,11,17.4367798401337,15.0023680610021,20.2662199698749,maille,84,2288,0.908493736349621,Appartement,Val-d'Oise
78062,Beynes,78,11,16.6027204969106,14.2414658505678,19.3554744147031,commune,569,1364,0.880753643913915,Appartement,Yvelines
78683,Villiers-Saint-Frédéric,78,11,15.3787724279586,13.1918169221973,17.9282840859458,maille,24,1364,0.880753643913915,Appartement,Yvelines
78442,Neauphle-le-Château,78,11,17.7010084904532,15.1738542455226,20.6490517510771,commune,748,1364,0.880753643913915,Appartement,Yvelines
91425,Montlhéry,91,11,16.6435443453893,14.2917091460466,19.3823961533366,commune,2708,2708,0.885936134348786,Appartement,Essonne
95218,Éragny,95,11,18.6647013481591,15.7904977793913,22.0620705745352,commune,1189,1189,0.872742144437053,Appartement,Val-d'Oise
77404,Sainte-Colombe,77,11,11.3914842722252,9.44193425603388,13.7435731287185,maille,64,2569,0.859865597973078,Appartement,Seine-et-Marne
77260,Longueville,77,11,11.3914842722252,9.44193425603388,13.7435731287185,maille,61,2569,0.859865597973078,Appartement,Seine-et-Marne
77242,Jutigny,77,11,11.3914842722252,9.44193425603388,13.7435731287185,maille,38,2569,0.859865597973078,Appartement,Seine-et-Marne
77418,Saint-Loup-de-Naud,77,11,11.3914842722252,9.44193425603388,13.7435731287185,maille,15,2569,0.859865597973078,Appartement,Seine-et-Marne
77109,Chenoise-Cucharmoy,77,11,11.3914842722252,9.44193425603388,13.7435731287185,maille,39,2569,0.859865597973078,Appartement,Seine-et-Marne
77379,Provins,77,11,12.3684035030066,10.2583388397912,14.9124929096513,commune,2339,2569,0.859865597973078,Appartement,Seine-et-Marne
78285,Gressey,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,20,482,0.843584112627568,Appartement,Yvelines
78020,Arnouville-lès-Mantes,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,25,482,0.843584112627568,Appartement,Yvelines
78265,Garancières,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,72,482,0.843584112627568,Appartement,Yvelines
78474,Orvilliers,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,20,482,0.843584112627568,Appartement,Yvelines
78185,Courgent,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,13,482,0.843584112627568,Appartement,Yvelines
78300,Hargeville,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,23,482,0.843584112627568,Appartement,Yvelines
78591,Septeuil,78,11,14.9592855100333,12.4422081650507,17.9855713714287,commune,240,482,0.843584112627568,Appartement,Yvelines
78465,Orgerus,78,11,15.2972753555662,12.7553645068201,18.3457425445502,maille,61,482,0.843584112627568,Appartement,Yvelines
95313,L'Isle-Adam,95,11,18.363168760578,14.5721201480366,23.1404876918272,commune,1385,1776,0.791979489820411,Appartement,Val-d'Oise
95480,Parmain,95,11,16.8660251056571,13.4110078373921,21.211142839804,commune,273,1776,0.791979489820411,Appartement,Val-d'Oise
95529,Ronquerolles,95,11,16.8755850370023,13.3996045269686,21.253266823504,maille,55,1776,0.791979489820411,Appartement,Val-d'Oise
95436,Mours,95,11,16.8755850370023,13.3996045269686,21.253266823504,maille,63,1776,0.791979489820411,Appartement,Val-d'Oise
95008,Aincourt,95,11,13.9406686032262,11.7141972744199,16.5903165664931,maille,27,713,0.829502534114637,Appartement,Val-d'Oise
78113,Brueil-en-Vexin,78,11,13.9406686032262,11.7141972744199,16.5903165664931,maille,57,713,0.829502534114637,Appartement,Yvelines
78536,Sailly,78,11,13.9406686032262,11.7141972744199,16.5903165664931,maille,10,713,0.829502534114637,Appartement,Yvelines
